position,Mic_07,Mic_08,Mic_09,Mic_10,Mic_11,Mic_12,Mic_13,Mic_14,Mic_15,Mic_16,Mic_17,Mic_18,Mic_19,Mic_20,Mic_21,Mic_22,Mic_23,Mic_24,Mic_25,Mic_26,Mic_27,Mic_28,Mic_29,Mic_30,Mic_31,Mic_32,Mic_33,Mic_34,Mic_35,Mic_36,Mic_37,Mic_38,Mic_39,Mic_40,Mic_41,Mic_42,Mic_43,Mic_44,Mic_45,Mic_46,Mic_47,Mic_48
299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.039638,-2.046992,-0.859608,-0.852410,-0.187222,-0.179887,-1.257705,-1.261318,-1.630635,-1.631330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.904950,-1.912520,-1.014055,-1.008232,-0.132248,-0.125497,-1.205437,-1.206941,-1.709708,-1.709758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.748848,-1.756708,-1.179799,-1.175601,-0.089401,-0.083367,-1.144838,-1.143915,-1.786765,-1.786152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.637507,-1.645668,-1.291077,-1.288242,-0.074262,-0.068862,-1.066587,-1.063925,-1.801572,-1.800584,-0.111057,-0.111228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.560599,-1.569044,-1.352794,-1.350898,-0.092168,-0.087377,-0.988032,-0.984181,-1.776178,-1.775034,-0.256116,-0.256534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.518910,-1.527383,-1.374059,-1.372741,-0.124191,-0.119575,-0.928528,-0.924113,-1.736325,-1.735195,-0.381650,-0.382235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.474893,-1.483417,-1.378589,-1.377751,-0.186939,-0.182577,-0.848473,-0.843469,-1.663923,-1.662975,-0.564453,-0.565233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.433524,-1.441969,-1.367076,-1.366619,-0.267790,-0.263574,-0.766848,-0.761672,-1.577904,-1.577230,-0.756246,-0.757207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.382902,-1.391070,-1.351573,-1.351490,-0.361653,-0.357486,-0.683289,-0.678105,-1.487643,-1.487329,-0.947593,-0.948679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.331648,-1.339512,-1.344643,-1.344796,-0.437388,-0.433232,-0.619077,-0.613991,-1.422803,-1.422705,-1.085178,-1.086229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.236112,-1.243360,-1.351371,-1.351949,-0.541695,-0.537531,-0.531065,-0.526077,-1.347258,-1.347449,-1.252791,-1.253744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.102356,-1.108740,-1.384074,-1.385169,-0.645802,-0.641593,-0.440874,-0.436007,-1.290315,-1.290662,-1.395191,-1.395883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.937682,-0.943109,-1.437906,-1.439687,-0.747449,-0.743315,-0.352544,-0.347735,-1.249827,-1.250287,-1.511600,-1.511999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.800853,-0.805546,-1.487412,-1.489809,-0.820779,-0.816672,-0.289989,-0.285296,-1.227859,-1.228425,-1.582680,-1.582660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.610026,-0.613538,-1.559466,-1.562497,-0.913017,-0.909003,-0.215519,-0.210879,-1.206862,-1.207540,-1.657329,-1.656941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.420239,-0.422693,-1.631148,-1.634815,-0.996833,-0.992977,-0.154797,-0.150307,-1.192099,-1.192808,-1.710866,-1.709975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.243280,-0.244701,-1.694702,-1.698845,-1.069744,-1.066079,-0.111992,-0.107618,-1.180227,-1.180993,-1.745672,-1.744314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126047,-0.126773,-1.732437,-1.736784,-1.115881,-1.112365,-0.093994,-0.089688,-1.171095,-1.171842,-1.760842,-1.759124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.763412,-1.767806,-1.163395,-1.160152,-0.091134,-0.086953,-1.157097,-1.157842,-1.770514,-1.768376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.755524,-1.759602,-1.177958,-1.175068,-0.091087,-0.087033,-1.110321,-1.111026,-1.747412,-1.744857,-0.115420,-0.115164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.732040,-1.735723,-1.192294,-1.189784,-0.115707,-0.111879,-1.046075,-1.046665,-1.704600,-1.701915,-0.263362,-0.262628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.703454,-1.706658,-1.204320,-1.202218,-0.148261,-0.144533,-0.988252,-0.988736,-1.662836,-1.660016,-0.390362,-0.389298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.647249,-1.649785,-1.222494,-1.220806,-0.208424,-0.204885,-0.901480,-0.901878,-1.598298,-1.595357,-0.573536,-0.571926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.569819,-1.571568,-1.245396,-1.244000,-0.284283,-0.280972,-0.806225,-0.806521,-1.528185,-1.525389,-0.764275,-0.762171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.469961,-1.470998,-1.275198,-1.274272,-0.372051,-0.368892,-0.705611,-0.705810,-1.457953,-1.455369,-0.953550,-0.950901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.379865,-1.380301,-1.303555,-1.302980,-0.443330,-0.440088,-0.628292,-0.628621,-1.408003,-1.405910,-1.088952,-1.086221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.238193,-1.238252,-1.351163,-1.350652,-0.543022,-0.540271,-0.525425,-0.525562,-1.349342,-1.347740,-1.253731,-1.250296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.073547,-1.073285,-1.411275,-1.410700,-0.644213,-0.641517,-0.425362,-0.425370,-1.303245,-1.302432,-1.393769,-1.389972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.892751,-0.892328,-1.479658,-1.478902,-0.744479,-0.741752,-0.331877,-0.331712,-1.268112,-1.268179,-1.508544,-1.504491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.751771,-0.751285,-1.533264,-1.532263,-0.817475,-0.814874,-0.268032,-0.267769,-1.247258,-1.248013,-1.578900,-1.574492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.563751,-0.563296,-1.603431,-1.602077,-0.909936,-0.907162,-0.194414,-0.194051,-1.224798,-1.226512,-1.653229,-1.648891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.383659,-0.383304,-1.667627,-1.665842,-0.994378,-0.991480,-0.136571,-0.136069,-1.206389,-1.208941,-1.707282,-1.702901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.220023,-0.219896,-1.720289,-1.718130,-1.068232,-1.065207,-0.098022,-0.097350,-1.189656,-1.192947,-1.743111,-1.738780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.113518,-0.113416,-1.749206,-1.746756,-1.115001,-1.111892,-0.083405,-0.082627,-1.176636,-1.180215,-1.759262,-1.755061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.769306,-1.766542,-1.163330,-1.160075,-0.084917,-0.083892,-1.157827,-1.161515,-1.770196,-1.766189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.755230,-1.752266,-1.180740,-1.177488,-0.089641,-0.088551,-1.106547,-1.110189,-1.747056,-1.743484,-0.117126,-0.117067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.727303,-1.724540,-1.196686,-1.193649,-0.117984,-0.116814,-1.039260,-1.042376,-1.704098,-1.700921,-0.267009,-0.266773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.696304,-1.693442,-1.209248,-1.206235,-0.152755,-0.151407,-0.979820,-0.982442,-1.662028,-1.659224,-0.395353,-0.395072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.638247,-1.635651,-1.227671,-1.224749,-0.214646,-0.213451,-0.891675,-0.893467,-1.596964,-1.594726,-0.580318,-0.579836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.560166,-1.557702,-1.250172,-1.247392,-0.291520,-0.290511,-0.796117,-0.796824,-1.526325,-1.524620,-0.772265,-0.771819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.460380,-1.458287,-1.279370,-1.276873,-0.379781,-0.378719,-0.695765,-0.695510,-1.455433,-1.454418,-0.962406,-0.961714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.370699,-1.368841,-1.307199,-1.304806,-0.450902,-0.450140,-0.619290,-0.618232,-1.405293,-1.404654,-1.098035,-1.097231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.230243,-1.228718,-1.354232,-1.352101,-0.549807,-0.549137,-0.517834,-0.515808,-1.346270,-1.346472,-1.262095,-1.261193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.066814,-1.065551,-1.413915,-1.411921,-0.649741,-0.649255,-0.419883,-0.416825,-1.300320,-1.301134,-1.400585,-1.399582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.887304,-0.886382,-1.482173,-1.480175,-0.748135,-0.747920,-0.328766,-0.324844,-1.265756,-1.267169,-1.513262,-1.512132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747235,-0.746470,-1.535525,-1.533682,-0.819602,-0.819575,-0.266926,-0.262396,-1.245343,-1.247221,-1.581519,-1.580355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.560459,-0.559881,-1.605885,-1.604078,-0.909786,-0.910059,-0.195712,-0.190510,-1.224092,-1.226431,-1.653300,-1.652045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.381496,-0.381114,-1.670292,-1.668446,-0.991999,-0.992487,-0.140136,-0.134423,-1.206928,-1.209640,-1.704710,-1.703373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.218924,-0.218720,-1.723410,-1.721551,-1.063597,-1.064317,-0.103221,-0.097132,-1.191646,-1.194594,-1.738334,-1.736968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.112893,-0.112796,-1.752582,-1.750687,-1.108930,-1.109813,-0.089493,-0.083179,-1.179590,-1.182514,-1.752997,-1.751629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.773371,-1.771382,-1.155836,-1.156772,-0.091451,-0.085075,-1.162125,-1.165060,-1.762703,-1.761291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.760215,-1.758130,-1.172555,-1.173496,-0.095762,-0.089501,-1.112453,-1.115084,-1.739540,-1.738111,-0.115725,-0.116253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.733261,-1.731034,-1.188254,-1.189339,-0.122640,-0.116712,-1.046472,-1.048474,-1.697460,-1.695834,-0.263718,-0.264972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.702968,-1.700631,-1.200919,-1.201807,-0.156090,-0.150248,-0.987864,-0.989541,-1.656313,-1.654818,-0.390607,-0.392356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.645785,-1.643308,-1.219640,-1.220512,-0.216269,-0.210725,-0.900763,-0.901678,-1.592881,-1.591333,-0.573237,-0.575741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.568429,-1.565896,-1.242905,-1.243919,-0.291108,-0.285958,-0.805790,-0.805880,-1.524204,-1.522603,-0.763159,-0.766394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.469420,-1.466771,-1.272692,-1.274072,-0.377633,-0.372420,-0.705568,-0.705371,-1.455261,-1.453472,-0.951854,-0.954948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.379920,-1.377403,-1.301548,-1.303060,-0.447140,-0.442610,-0.629345,-0.627858,-1.406790,-1.405065,-1.085894,-1.090129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.239260,-1.236839,-1.349305,-1.351363,-0.544903,-0.540657,-0.527748,-0.525408,-1.349637,-1.347865,-1.248860,-1.253383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.075410,-1.073110,-1.409644,-1.412494,-0.644212,-0.640144,-0.428953,-0.425718,-1.305198,-1.303361,-1.387156,-1.391705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.894797,-0.892911,-1.478314,-1.481978,-0.742805,-0.738788,-0.336782,-0.332827,-1.271819,-1.269880,-1.500173,-1.504585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
