-7.819000000000000394e-01,-7.818999945882934011e-01,-7.868999939793744902e-01,-7.818999973947580173e-01,-7.768999977369784871e-01,-7.818999899526658526e-01,-7.768999922676871339e-01,-7.818999910520667562e-01,-7.768999912246502548e-01,-7.718999922143477965e-01,-7.768999913899922172e-01,-7.818999909421893157e-01,-7.768999911398891678e-01,-7.818999711959677690e-01,-7.768999714455424588e-01,-7.718999840866679341e-01,-7.768999836092578271e-01,-7.818999832052329069e-01,-7.868999816557206151e-01,-7.818999823775658609e-01,-7.768999835278783683e-01,-7.718999844008627154e-01,-7.768999840831477544e-01,-7.818999823597370114e-01,-7.868999818748333430e-01,-7.818999833317600290e-01,-7.768999838749445219e-01,-7.718999849078540532e-01,-7.768999837565033761e-01,-7.818999832219618584e-01,-7.768999838901529120e-01,-7.818999828718523615e-01,-7.868999824272135957e-01,-7.818999837608444636e-01,-7.868999830482055202e-01,-7.818999842308492765e-01,-7.768999845732579290e-01,-7.818999822868629712e-01,-7.768999836610871457e-01,-7.718999839408391406e-01,-7.768999822916071718e-01,-7.718999836987626706e-01,-7.768999832593623811e-01,-7.818999829374002619e-01,-7.868999821050889354e-01,-7.918999808298419207e-01,-7.868999810768335657e-01,-7.818999822630909868e-01,-7.768999831449274751e-01,-7.818999820130012601e-01,-7.768999823248017300e-01,-7.718999835276671995e-01,-7.668999840366547138e-01,-7.718999831857139560e-01,-7.768999828096662119e-01,-7.718999832275453832e-01,-7.768999820962939618e-01,-7.718999828446458933e-01,-7.668999835795076159e-01,-7.718999831952317869e-01,-7.768999827960483273e-01,-7.768999714455424588e-01
0.000000000000000000e+00,9.999997474535421427e-03,4.999999493581720397e-03,9.999997379296755515e-03,1.499999725216138308e-02,9.999997704738384022e-03,1.499999469520647138e-02,9.999995817317440527e-03,1.499999481633308013e-02,1.999999287405232473e-02,1.499999327278949551e-02,9.999993540965293817e-03,1.499999333172092469e-02,9.999993756061333755e-03,1.499999331021735320e-02,1.999999295160299895e-02,1.499999329296435729e-02,9.999993452845908765e-03,4.999998845144697571e-03,9.999998620935351273e-03,1.499999837262994823e-02,9.999998908673080750e-03,1.499999843395103880e-02,1.999999811854325307e-02,2.499999745011876467e-02,1.999999842634333364e-02,1.499999897923938279e-02,9.999999804415503693e-03,1.499999919751276306e-02,1.000000002517677233e-02,1.499999980708662493e-02,1.999999705767584179e-02,1.499999827829962690e-02,9.999998600952266642e-03,1.499999726589684203e-02,9.999997892780870118e-03,4.999998303003059565e-03,9.999998127276856982e-03,5.000000918177365840e-03,1.173012821424623819e-09,-4.999980803997698502e-03,1.870226515494899378e-08,-4.999980882085870715e-03,-9.999980385021572243e-03,-1.499997852832742930e-02,-1.999997808152557260e-02,-1.499997834367008606e-02,-9.999978874264528472e-03,-4.999979467276597506e-03,-9.999978543255074251e-03,-4.999979389058567363e-03,1.928778953653315087e-08,-4.999976300989097087e-03,2.342563687127152683e-08,5.000021577211793446e-03,1.000001910762449847e-02,5.000019335859397229e-03,1.000001713482453689e-02,1.500001620789702568e-02,1.000001686000140909e-02,5.000017826445439691e-03,1.499999331021735320e-02
0.000000000000000000e+00,3.156830324056725257e-09,5.000002264693386919e-03,4.937655403471075122e-09,-4.999994943322032259e-03,4.820377297841405007e-09,-4.999994764874403190e-03,-9.999962882313518514e-03,-4.999963883291277424e-03,3.507387323197636020e-08,-4.999964361760235454e-03,-9.999963985037111508e-03,-4.999964651699330756e-03,3.202430300455749723e-08,-4.999967498177926989e-03,-9.999967257926786063e-03,-4.999967529615946711e-03,3.226921806761401390e-08,5.000031167806081797e-03,3.153181212835198810e-08,-4.999968206073607431e-03,-9.999967930689183937e-03,-1.499996758714030980e-02,-9.999969556752533878e-03,-4.999971005004923315e-03,-9.999969735913242716e-03,-1.499996935081152755e-02,-1.999996861450048860e-02,-1.499996889911697079e-02,-9.999969976393947510e-03,-4.999970286067442586e-03,-9.999956539043994286e-03,-1.499995629332325810e-02,-9.999957626954179835e-03,-1.499995655799582495e-02,-1.999995583314962896e-02,-2.499995526514970506e-02,-1.999995572203779048e-02,-2.499995425156301826e-02,-2.999995400698932113e-02,-2.499995457020971062e-02,-1.999996530055388883e-02,-2.499996469745655731e-02,-2.999996316596152679e-02,-3.499994385641412575e-02,-2.999994437079752524e-02,-3.499994413468363735e-02,-3.999994368517192228e-02,-4.499994289372087619e-02,-4.999994262626449026e-02,-4.499994535163066162e-02,-4.999994369769148600e-02,-5.499994303657371186e-02,-4.999994341474141984e-02,-4.499994399433247111e-02,-4.999993764396856027e-02,-4.499993782667491976e-02,-3.999993986474950636e-02,-4.499993403835354094e-02,-3.999993448276437796e-02,-4.499993308252417390e-02,-4.999967498177926989e-03
0.000000000000000000e+00,9.968942173491091019e-10,4.999999798085280785e-03,2.785513057192157138e-09,-4.999996956017849561e-03,2.862985896967540356e-09,5.000002225502421342e-03,2.664883477949964163e-09,5.000002099811529620e-03,1.000000103554782999e-02,5.000001480200259342e-03,1.845331912449232892e-09,-4.999997787149149629e-03,9.674171307788581586e-10,-4.999998628528109189e-03,-9.999998219211360395e-03,-4.999998819191529137e-03,1.028137864775291455e-09,-4.999995018077741694e-03,4.653081791400337508e-09,5.000003713659829409e-03,1.000000320441891619e-02,1.499998827185615273e-02,9.999989586051433871e-03,1.499998831991413741e-02,9.999990113195734304e-03,4.999990629231960970e-03,-8.975229034806353479e-09,4.999990812042133352e-03,9.999990097637339453e-03,1.499998957702681351e-02,9.999991163225623730e-03,4.999991573661316871e-03,9.999988715881742360e-03,4.999989304299072741e-03,9.999988712977098820e-03,4.999989726506526636e-03,4.999989726506526636e-03,-1.021975407859004870e-08,-5.000009913523059853e-03,-1.027762513896440799e-08,-5.000008668070515805e-03,-9.046806415113906041e-09,4.999990369267401542e-03,-9.421575101684065423e-09,4.999990111158670973e-03,-8.983738193461821009e-09,-5.000008686213055359e-03,-1.000000819836777480e-02,-1.500000673231078295e-02,-1.000001082035787206e-02,-1.500001015878223848e-02,-2.000000981598033800e-02,-1.500001015976918858e-02,-1.000001067788846947e-02,-1.500001035341692532e-02,-1.000001054218846788e-02,-5.000013834461970209e-03,-1.000001319719940121e-02,-5.000013459712149624e-03,-1.429985639362502114e-08,-4.999998628528109189e-03
-7.984999999999999876e-01,-7.885000042091061534e-01,-7.835000044850910506e-01,-7.785000146423326495e-01,-7.735000151049633565e-01,-7.785000148863026048e-01,-7.735000158571198048e-01,-7.785000155427350688e-01,-7.735000159076773629e-01,-7.685000168609442683e-01,-7.735000162444094496e-01,-7.785000159514026130e-01,-7.835000148488459049e-01,-7.785000155462887816e-01,-7.835000152985193145e-01,-7.885000151304348837e-01,-7.835000154973017494e-01,-7.785000159247794649e-01,-7.735000166353678264e-01,-7.785000163001939422e-01,-7.835000161447445155e-01,-7.885000155511381337e-01,-7.935000149439355166e-01,-7.885000183907556748e-01,-7.835000191807114378e-01,-7.885000177335015348e-01,-7.935000174201192191e-01,-7.985000170039433520e-01,-7.935000171626718224e-01,-7.885000341297306869e-01,-7.935000339664487479e-01,-7.885000345854216164e-01,-7.835000348022838068e-01,-7.885000335979778230e-01,-7.935000313550855111e-01,-7.885000316715675694e-01,-7.935000309037422150e-01,-7.885000318443939893e-01,-7.935000311011648488e-01,-7.985000308208457520e-01,-7.935000316400753206e-01,-7.985000312657601906e-01,-8.035000307940013409e-01,-8.085000299727647111e-01,-8.035000301489474417e-01,-8.085000295453586006e-01,-8.035000299813744862e-01,-7.985000305086000782e-01,-7.935000309288333664e-01,-7.985000285458311309e-01,-7.935000296122786123e-01,-7.885000303906033459e-01,-7.835000307977934009e-01,-7.885000293559216722e-01,-7.935000290344614848e-01,-7.885000291868644595e-01,-7.935000285955283728e-01,-7.985000282458311061e-01,-7.935000307927019270e-01,-7.985000304340446053e-01,-7.935000308874381458e-01,-7.835000152985193145e-01
7.937999999999999501e-01,7.938000004984471225e-01,7.988000000859536431e-01,8.037999997152506237e-01,8.087999994761874145e-01,8.037999999184786137e-01,8.087999995764861838e-01,8.038000001646898873e-01,7.988000005972141215e-01,7.938000014850796759e-01,7.988000010685745167e-01,8.038000004064457249e-01,8.088000001599063848e-01,8.038000021543056928e-01,8.088000011975992054e-01,8.138000005655414704e-01,8.088000017855919710e-01,8.038000021105685677e-01,7.988000033823381418e-01,7.938000054963130214e-01,7.888000057192879888e-01,7.838000061962930864e-01,7.888000059857308566e-01,7.938000049682865100e-01,7.988000044571383906e-01,7.938000054333630429e-01,7.888000059201897285e-01,7.838000063513628213e-01,7.888000061901542237e-01,7.838000085304450693e-01,7.888000081117121365e-01,7.838000091691781357e-01,7.788000095888371055e-01,7.838000086362435503e-01,7.788000157626244757e-01,7.838000151017361361e-01,7.788000155890099085e-01,7.838000150813564382e-01,7.788000159468891903e-01,7.738000162168261475e-01,7.788000147749821744e-01,7.738000150815640410e-01,7.788000145742006719e-01,7.838000140295300344e-01,7.788000142473509024e-01,7.838000140548606609e-01,7.788000144835938165e-01,7.738000148984288673e-01,7.688000151523415315e-01,7.738000149771930847e-01,7.688000180945629980e-01,7.738000103827913367e-01,7.788000092799866048e-01,7.738000095531833988e-01,7.688000097466837213e-01,7.738000096027475294e-01,7.688000103569152532e-01,7.738000082781603117e-01,7.688000086406919786e-01,7.738000082741969265e-01,7.788000071388669898e-01,8.088000011975992054e-01
3.199000000000000177e-01,3.199000004456704072e-01,3.248999993496164973e-01,3.298999989677646183e-01,3.348999982329968206e-01,3.298999986384303362e-01,3.348999983281691351e-01,3.298999987497717723e-01,3.348999969058532589e-01,3.398999962361012317e-01,3.348999967094409280e-01,3.298999970301647044e-01,3.348999967951935552e-01,3.398999961719436080e-01,3.348999963575518546e-01,3.298999968598951282e-01,3.348999963113418188e-01,3.398999961040798934e-01,3.448999944809466034e-01,3.498999920629076721e-01,3.548999917753296041e-01,3.598999913836057885e-01,3.548999923791127942e-01,3.498999926724593590e-01,3.498999926724593590e-01,3.448999927291429568e-01,3.398999930326938035e-01,3.348999933125781370e-01,3.398999931745533831e-01,3.348999936966184365e-01,3.398999935201859612e-01,3.348999944366565784e-01,3.298999949702230428e-01,3.348999909693326504e-01,3.298999918855822222e-01,3.348999914534623312e-01,3.298999921774120048e-01,3.348999917966719586e-01,3.298999925319094362e-01,3.248999927389633613e-01,3.298999925462034466e-01,3.348999898636129124e-01,3.398999888029919370e-01,3.448999884077736389e-01,3.398999886515598479e-01,3.448999884521726234e-01,3.398999888561030081e-01,3.348999891391288841e-01,3.298999894038847636e-01,3.348999890158107506e-01,3.298999905744961492e-01,3.248999952015635406e-01,3.198999959479863486e-01,3.248999956413639034e-01,3.298999951943590303e-01,3.248999953693692544e-01,3.298999947286095358e-01,3.348999938369517926e-01,3.298999950918692914e-01,3.348999949031059575e-01,3.298999972368393263e-01,3.348999963575518546e-01
-3.148000000000000242e-01,-3.147999996762223529e-01,-3.098000008750312895e-01,-3.048000014725171236e-01,-3.097999515087997979e-01,-3.047999520019437081e-01,-3.097999516506773077e-01,-3.047999519514580924e-01,-2.997999525978073398e-01,-2.947999535510742453e-01,-2.997999532375372755e-01,-3.047999530146869862e-01,-3.097999512230326102e-01,-3.047999515788707425e-01,-3.097999504116014102e-01,-3.147999497615102671e-01,-3.097999501105896392e-01,-3.047999503005797139e-01,-2.997999520331376955e-01,-2.947999524727812903e-01,-2.897999527791145780e-01,-2.947999516878840320e-01,-2.897999522318362997e-01,-2.847999525603860937e-01,-2.897999503880071548e-01,-2.847999510178574334e-01,-2.797999520016250519e-01,-2.747999522959487240e-01,-2.797999520322314582e-01,-2.747999524030697027e-01,-2.797999516846271795e-01,-2.747999522569314346e-01,-2.697999528046475248e-01,-2.647999533131323302e-01,-2.597999553174291654e-01,-2.647999536039467583e-01,-2.697999534253016640e-01,-2.647999538517306073e-01,-2.697999519523675005e-01,-2.747999515950981242e-01,-2.697999518403097485e-01,-2.747999506021907012e-01,-2.697999509976355403e-01,-2.647999518180887413e-01,-2.697999515016556438e-01,-2.647999518575386291e-01,-2.697999516658696750e-01,-2.747999512647860132e-01,-2.797999509947445840e-01,-2.747999511887815882e-01,-2.797999504236086121e-01,-2.747999505709676216e-01,-2.697999512165128455e-01,-2.747999509056901490e-01,-2.797999505600739512e-01,-2.747999507460202051e-01,-2.797999501478871665e-01,-2.747999512817537737e-01,-2.797999508987976669e-01,-2.747999512990830784e-01,-2.797999509430897369e-01,-3.097999504116014102e-01
3.199000000000000177e-01,3.298999980062120030e-01,3.348999974734079843e-01,3.398999967871065842e-01,3.448999961465398223e-01,3.398999971195801884e-01,3.448999961487631549e-01,3.398999963825364290e-01,3.448999957678967609e-01,3.498999948204424837e-01,3.448999952045663231e-01,3.398999955189180855e-01,3.448999952106763800e-01,3.498999947674764077e-01,3.448999953511111549e-01,3.398999958651368059e-01,3.448999956525977129e-01,3.498999951344429205e-01,3.548999939202880927e-01,3.498999941242191825e-01,3.448999944762011771e-01,3.498999930702915706e-01,3.548999919641729339e-01,3.598999915379462733e-01,3.548999922827620890e-01,3.598999916301116042e-01,3.648999912239689891e-01,3.698999908881149268e-01,3.648999911339763647e-01,3.698999906436117868e-01,3.748999786695965675e-01,3.698999791547858407e-01,3.648999803997741709e-01,3.598999811406801697e-01,3.648999789840527419e-01,3.598999792546026533e-01,3.548999796118929573e-01,3.498999817440367477e-01,3.548999798462986743e-01,3.598999792421965216e-01,3.548999797450112514e-01,3.598999794635799887e-01,3.648999787949273044e-01,3.598999831159775953e-01,3.648999828985270422e-01,3.598999833079791211e-01,3.648999830340717287e-01,3.698999827276583385e-01,3.748999823185369951e-01,3.698999825426808608e-01,3.748999822082039191e-01,3.698999824287292904e-01,3.648999828653166633e-01,3.698999823876311099e-01,3.748999819025832791e-01,3.698999826195606966e-01,3.748999805516551875e-01,3.798999799572168046e-01,3.748999805398571805e-01,3.798999802428033035e-01,3.748999817986257699e-01,3.448999953511111549e-01
-3.148000000000000242e-01,-3.147999996789662691e-01,-3.097999998830188728e-01,-3.048000006765548831e-01,-2.998000025982547334e-01,-3.048000022010954324e-01,-2.998000024115523021e-01,-3.048000019947679773e-01,-2.998000370289874428e-01,-2.948000384163221299e-01,-2.998000380566768208e-01,-3.048000376328632854e-01,-2.998000379007743077e-01,-3.048000377090051005e-01,-2.998000384873428792e-01,-3.048000360795047881e-01,-2.998000363053796025e-01,-2.948000368315060182e-01,-2.898000379408417482e-01,-2.848000387871557071e-01,-2.798000392949513415e-01,-2.748000397578976850e-01,-2.698000405236722909e-01,-2.748000393554955734e-01,-2.798000376023825342e-01,-2.748000382109720974e-01,-2.698000470648667104e-01,-2.648000476292390881e-01,-2.698000472769600533e-01,-2.648000475395003717e-01,-2.598000501053657207e-01,-2.648000495627188533e-01,-2.698000490838771137e-01,-2.648000502606102646e-01,-2.698000498961926064e-01,-2.648000502770440634e-01,-2.598000508401160369e-01,-2.548000512917497629e-01,-2.598000504966673785e-01,-2.648000502306711579e-01,-2.598000592421821353e-01,-2.648000587056646982e-01,-2.698000581454510494e-01,-2.648000584090107190e-01,-2.698000580851539487e-01,-2.648000592187070290e-01,-2.698000585670328189e-01,-2.748000582205119002e-01,-2.798000579543351019e-01,-2.748000586368100628e-01,-2.798000583105735295e-01,-2.748000585153112518e-01,-2.698000594439902700e-01,-2.748000590185198933e-01,-2.798000586033004278e-01,-2.748000589167098329e-01,-2.698000591979940466e-01,-2.748000589881921529e-01,-2.698000604144401571e-01,-2.748000595420303505e-01,-2.698000597868628891e-01,-2.998000384873428792e-01
