-7.819000000000000394e-01,-7.818999990243644671e-01,-7.869670334519984767e-01,-7.899052141113550585e-01,-7.910257150313056984e-01,-7.908155782067751716e-01,-7.900609603244441725e-01,-7.978911962621693110e-01,-8.045033070116254237e-01,-7.818999990243644671e-01
0.000000000000000000e+00,8.332936007882096874e-10,-6.274718187293342603e-03,-1.054915822608872358e-02,-1.341685583094038778e-02,-1.548643556104829788e-02,-1.723129687026496784e-02,-1.026133903451370219e-02,-4.339673478975090114e-03,8.332936007882096874e-10
0.000000000000000000e+00,1.540188681453669162e-09,2.394412329574456110e-03,2.836394590694128054e-03,-3.592274176116593866e-03,-9.215508955578908395e-03,-1.445508317684767244e-02,-1.765021412249205557e-02,-1.900008530526122244e-02,1.540188681453669162e-09
0.000000000000000000e+00,1.240513979733348648e-09,-7.947943695002180004e-04,7.101164526284226355e-03,1.300637358062918698e-02,1.820639948783963138e-02,2.251380972915169656e-02,2.283649281707048062e-02,1.810902928906910417e-02,1.240513979733348648e-09
-7.984999999999999876e-01,-7.984999991098908900e-01,-8.032347745678649620e-01,-8.051062219334003123e-01,-8.019346532546756112e-01,-8.005504529554130499e-01,-7.995158049186147364e-01,-8.021936897746263506e-01,-8.028765937331431291e-01,-7.984999991098908900e-01
7.937999999999999501e-01,7.938000017573947353e-01,7.924180574887407236e-01,7.990872828979038722e-01,8.023171821575865170e-01,8.031264181363610977e-01,8.048987885193837899e-01,7.974418783892345264e-01,7.912687123190214056e-01,7.938000017573947353e-01
3.199000000000000177e-01,3.199000015488903670e-01,3.212587422002745052e-01,3.178225277000610860e-01,3.194928380715027494e-01,3.201005406942838971e-01,3.243584643645616161e-01,3.212537799847225983e-01,3.197562450617307261e-01,3.199000015488903670e-01
-3.148000000000000242e-01,-3.147999986691573659e-01,-3.159199254321094497e-01,-3.095596623047111029e-01,-3.063683567661435458e-01,-3.041778345418115759e-01,-3.008186391994576159e-01,-2.958091358190000353e-01,-2.916573101717516159e-01,-3.147999986691573659e-01
3.199000000000000177e-01,3.199000016416382874e-01,3.186662989208910446e-01,3.238429389177956974e-01,3.250943042158864205e-01,3.255811600614573198e-01,3.305854138871519021e-01,3.283185352711927019e-01,3.266885099353177835e-01,3.199000016416382874e-01
-3.148000000000000242e-01,-3.147999975076948287e-01,-3.099663768275833231e-01,-3.072107166217359908e-01,-3.100799227112316370e-01,-3.117674054917479731e-01,-3.161366308093722099e-01,-3.173166565766923353e-01,-3.157514893084815699e-01,-3.147999975076948287e-01
3.199000000000000177e-01,3.199000010966144281e-01,3.180740503396966568e-01,3.197717035729115143e-01,3.161019640052550317e-01,3.145176167454137306e-01,3.108546364007858664e-01,3.071316214818193280e-01,3.042873675386239540e-01,3.199000010966144281e-01
-3.148000000000000242e-01,-3.147999984598113254e-01,-3.122030684893479235e-01,-3.123061952126595098e-01,-3.233648009478523599e-01,-3.324924232362718723e-01,-3.405049170300341044e-01,-3.468312088665981285e-01,-3.523000166366493380e-01,-3.147999984598113254e-01
3.199000000000000177e-01,3.199000014660620117e-01,3.219858288202802066e-01,3.202543060099626859e-01,3.244351042308390998e-01,3.264429585366130926e-01,3.294159354070803070e-01,3.345187683751237318e-01,3.386094173090941073e-01,3.199000014660620117e-01
-3.148000000000000242e-01,-3.147999969538493037e-01,-3.082849441365779763e-01,-3.041590806744257636e-01,-3.021872470212517703e-01,-3.024614326697910305e-01,-2.922752298589613162e-01,-2.838935764629943459e-01,-2.765251284736083837e-01,-3.147999969538493037e-01
3.199000000000000177e-01,3.199000022471604754e-01,3.247206402415597215e-01,3.270942501871806352e-01,3.248332694879005889e-01,3.258758355699951648e-01,3.292151983088379419e-01,3.269109288260265700e-01,3.258728297061724843e-01,3.199000022471604754e-01
-3.148000000000000242e-01,-3.147999898461678603e-01,-3.033256108376028992e-01,-2.956682833906850161e-01,-2.910735850614919462e-01,-2.910216001175168765e-01,-2.885208703566740640e-01,-2.915660973538561906e-01,-2.915531335636816213e-01,-3.147999898461678603e-01
3.199000000000000177e-01,3.199000030126765703e-01,3.264818707464055003e-01,3.297121727720577211e-01,3.298144408931564242e-01,3.194186730365398685e-01,3.103082119023293228e-01,3.024839015193354075e-01,2.958259164743431424e-01,3.199000030126765703e-01
-3.148000000000000242e-01,-3.147999984060838030e-01,-3.121460051313461048e-01,-3.122849031849207480e-01,-3.232977319365110125e-01,-3.322540408576397097e-01,-3.400496132249844483e-01,-3.460028907088121275e-01,-3.510920518895622733e-01,-3.147999984060838030e-01
3.199000000000000177e-01,3.199000015847028311e-01,3.240690425677327791e-01,3.264305701198645937e-01,3.269879067098052094e-01,3.186507471450273909e-01,3.113590307678708591e-01,3.058596903883487594e-01,3.013999244368449903e-01,3.199000015847028311e-01
-3.148000000000000242e-01,-3.147999954307742487e-01,-3.047457387678991214e-01,-2.980546874988207473e-01,-2.941975770317978300e-01,-2.939825144117437783e-01,-2.881699019371122272e-01,-2.868495448180107821e-01,-2.877140316278917198e-01,-3.147999954307742487e-01
3.199000000000000177e-01,3.199000022288909229e-01,3.263339564513642044e-01,3.305092696518489026e-01,3.320571977991567669e-01,3.286707225623906048e-01,3.249707864159626647e-01,3.249233983798843761e-01,3.187109142648568150e-01,3.199000022288909229e-01
-3.148000000000000242e-01,-3.147999978413104083e-01,-3.100287582553730159e-01,-3.074818742077373712e-01,-3.087164219369057383e-01,-3.020204650938751456e-01,-2.958467910597185613e-01,-2.937055691389712231e-01,-2.928039248743107281e-01,-3.147999978413104083e-01
3.199000000000000177e-01,3.199000022846131830e-01,3.261113422580999011e-01,3.299185807810840476e-01,3.301248133386957551e-01,3.208019933511339072e-01,3.125569770345262288e-01,3.046224832802241211e-01,2.980502021537493884e-01,3.199000022846131830e-01
-3.148000000000000242e-01,-3.147999973639079574e-01,-3.066372140190800066e-01,-3.010843658528077338e-01,-2.978244734861865695e-01,-2.975460026639815680e-01,-2.927347795273531617e-01,-2.899645928161880826e-01,-2.881063712230315654e-01,-3.147999973639079574e-01
3.199000000000000177e-01,3.199000026616851677e-01,3.269296549004921393e-01,3.313491362527145045e-01,3.325945855640747850e-01,3.289093991828100916e-01,3.245352504194399246e-01,3.282396290068967937e-01,3.306665500565531546e-01,3.199000026616851677e-01
-3.148000000000000242e-01,-3.147999987594860549e-01,-3.154815341976814902e-01,-3.051755253796538669e-01,-2.970325573524247864e-01,-2.906477191114951730e-01,-2.849311871276131725e-01,-2.822960650083478074e-01,-2.803388420966579364e-01,-3.147999987594860549e-01
3.199000000000000177e-01,3.199000033030550139e-01,3.295304324059893930e-01,3.360321946280260819e-01,3.407078495673077079e-01,3.427107385390613659e-01,3.459907284001405015e-01,3.402273419243355135e-01,3.356697802642243378e-01,3.199000033030550139e-01
-3.148000000000000242e-01,-3.147999956483564232e-01,-3.047813149615914430e-01,-2.981075935717890646e-01,-2.930643915148207213e-01,-2.904859645118380573e-01,-2.871425372260332787e-01,-2.929209598564506134e-01,-2.975378500122217718e-01,-3.147999956483564232e-01
3.199000000000000177e-01,3.598999543078366670e-01,3.750637343530152101e-01,3.859668364676854813e-01,3.948281219376608142e-01,4.008656437898268088e-01,4.063553996097741261e-01,4.025938826217016486e-01,4.005117812736076477e-01,3.598999543078366670e-01
-3.148000000000000242e-01,-3.147999982426052390e-01,-3.095358162114197897e-01,-3.076796353490771074e-01,-3.064605145828023236e-01,-3.116269284883960711e-01,-3.164908919447185220e-01,-3.157835875534522607e-01,-3.175379004447675957e-01,-3.147999982426052390e-01
2.709700000000000220e+00,2.709700001413163140e+00,2.713969763810118785e+00,2.715396378388274634e+00,2.714625892476925539e+00,2.724089383719065616e+00,2.732305059532261993e+00,2.738128728149548774e+00,2.742944823176118430e+00,2.709700001413163140e+00
2.184299999999999908e+00,2.184300000935677666e+00,2.183807708062161623e+00,2.195768688445188577e+00,2.205497697261650014e+00,2.213438155985183897e+00,2.220326967019876196e+00,2.225345167394368495e+00,2.229661548054448605e+00,2.184300000935677666e+00
9.053999999999999826e-01,9.054000018399569472e-01,9.127948761803327260e-01,9.176614421183089121e-01,9.210616989732004489e-01,9.213524111901798541e-01,9.247302678965243494e-01,9.299565562549312325e-01,9.341452219933611412e-01,9.054000018399569472e-01
5.000000000000000000e-01,5.000000009324951922e-01,4.985628285951235750e-01,5.009096840082730706e-01,5.016581921226546115e-01,4.956916554024299870e-01,4.903059196334979553e-01,4.881373979837042576e-01,4.874173036538282933e-01,5.000000009324951922e-01
-3.172099999999999920e+00,-3.172099998924887920e+00,-3.172802219940905388e+00,-3.164082888478066291e+00,-3.157414748692816797e+00,-3.152721799181245288e+00,-3.148316754073687385e+00,-3.148724065943181660e+00,-3.139749342103320462e+00,-3.172099998924887920e+00
-3.465500000000000025e+00,-3.465499998852914043e+00,-3.463310369917276699e+00,-3.462748858611077729e+00,-3.467888220185661119e+00,-3.471089073706504102e+00,-3.473995212337584348e+00,-3.470647700875575836e+00,-3.468220945955633017e+00,-3.465499998852914043e+00
-1.566200000000000037e+00,-1.566199999174236135e+00,-1.571680051994329697e+00,-1.575499617779440253e+00,-1.577280706652916198e+00,-1.576348677663831133e+00,-1.574881713825847740e+00,-1.569115968468109079e+00,-1.564516419247651058e+00,-1.566199999174236135e+00
-1.897299999999999986e+00,-1.897299998594084158e+00,-1.894487808747328916e+00,-1.893200599267799600e+00,-1.896085334551996793e+00,-1.896042430129687428e+00,-1.889134902576181663e+00,-1.884261089950526546e+00,-1.880350510224670701e+00,-1.897299998594084158e+00
2.058600000000000207e+00,2.058600001257585355e+00,2.058685619490628671e+00,2.054135610426102598e+00,2.051937533130514524e+00,2.053103947100094029e+00,2.054741289077431254e+00,2.049334469553702576e+00,2.044745123826089195e+00,2.058600001257585355e+00
1.586300000000000043e+00,1.586300001681923977e+00,1.588005320803036469e+00,1.588384063067728613e+00,1.580129608724599066e+00,1.573659016845301961e+00,1.567586447626919677e+00,1.563280336724361508e+00,1.560292350707760844e+00,1.586300001681923977e+00
1.589900000000000091e+00,1.589900001151905995e+00,1.590150343270387845e+00,1.584642330471574434e+00,1.581416398561181325e+00,1.580420996594545047e+00,1.575810498408690030e+00,1.572827907498531186e+00,1.571227701106378438e+00,1.589900001151905995e+00
1.017500000000000071e+00,1.017500001713459890e+00,1.020306637733679356e+00,1.021903927055994643e+00,1.018014088782668747e+00,1.017231315795716240e+00,1.016083503182468650e+00,1.024801316129424267e+00,1.032407589893006294e+00,1.017500001713459890e+00
3.199000000000000177e-01,3.199000010751121836e-01,3.182056870531107529e-01,3.171313687586972963e-01,3.236653436644950088e-01,3.282751205342410161e-01,3.326330174936355522e-01,3.362814444212445242e-01,3.393851455508816173e-01,3.199000010751121836e-01
-3.148000000000000242e-01,-3.147999990513716817e-01,-3.183918659161441012e-01,-3.203813630365486276e-01,-3.191265887231752307e-01,-3.229369305072635199e-01,-3.266157096387627412e-01,-3.224894055732639431e-01,-3.192650389153868784e-01,-3.147999990513716817e-01
3.199000000000000177e-01,3.199000021932286719e-01,3.210536360239185094e-01,3.189099396900194616e-01,3.242165503363355628e-01,3.266335104511223775e-01,3.292174439227891769e-01,3.256209199263488951e-01,3.237099199070757050e-01,3.199000021932286719e-01
-3.148000000000000242e-01,-3.147999987922749376e-01,-3.206060392156228622e-01,-3.236940471293570654e-01,-3.233149644980464754e-01,-3.309682546337958664e-01,-3.379089863900612278e-01,-3.414564955189041129e-01,-3.435763688933286542e-01,-3.147999987922749376e-01
3.199000000000000177e-01,3.199000010306526365e-01,3.180349380695393635e-01,3.200834548301819682e-01,3.192127073814013394e-01,3.273653170826961167e-01,3.345764703013288655e-01,3.414768702672174583e-01,3.474232150118661266e-01,3.199000010306526365e-01
-3.148000000000000242e-01,-3.147999988576933861e-01,-3.184561881332866884e-01,-3.203096809198088257e-01,-3.165043167414358649e-01,-3.147566676332975710e-01,-3.122777669316539328e-01,-3.135032909586803473e-01,-3.106763047247284582e-01,-3.147999988576933861e-01
