0.000000000000000000e+00
-1.546000000000000000e+03
-1.457000000000000000e+03
-1.521000000000000000e+03
-1.404000000000000000e+03
-1.067000000000000000e+03
-6.520000000000000000e+02
-4.510000000000000000e+02
-1.509000000000000000e+03
