-7.819000000000000394e-01,-7.818999978848469867e-01,-7.793419872258818826e-01,-7.803344298419259140e-01,-7.675092556346697625e-01,-7.576785793396769719e-01,-7.487848351223110877e-01,-7.408107686973797179e-01,-7.818999978848469867e-01
0.000000000000000000e+00,1.937774680299542140e-09,1.160923876639488985e-03,-1.358439460740729554e-03,3.411616971254083364e-03,6.398978784627883977e-03,8.933156480898981483e-03,1.027551091944336505e-02,1.937774680299542140e-09
0.000000000000000000e+00,2.183018866369623723e-09,3.138372619922475282e-03,1.500046562576094755e-03,1.372971943393645582e-02,2.264956818135005143e-02,3.071903332506230322e-02,3.790731153275905124e-02,2.183018866369623723e-09
0.000000000000000000e+00,2.530317292498418524e-09,3.161970892823724733e-03,3.186042771186300623e-03,-1.158733702195781368e-02,-2.449528837075419518e-02,-3.620631448979516609e-02,-4.690722937292517852e-02,2.530317292498418524e-09
-7.984999999999999876e-01,-7.984999978476737814e-01,-7.953167782403305353e-01,-7.967463268151421252e-01,-7.987790128120793032e-01,-8.047604661161120720e-01,-8.100675784639671528e-01,-8.141343759365193833e-01,-7.984999978476737814e-01
7.937999999999999501e-01,7.938000025514032609e-01,7.980041846547799578e-01,7.965087759717700555e-01,7.941641608293987797e-01,7.973426656568823878e-01,8.000351425011301698e-01,8.011755371313367124e-01,7.938000025514032609e-01
3.199000000000000177e-01,3.199000019046245313e-01,3.204872567247997739e-01,3.341781757378423090e-01,3.457444305876272717e-01,3.562247362121982452e-01,3.656962116452228684e-01,3.741661684335662597e-01,3.199000019046245313e-01
-3.148000000000000242e-01,-3.147999981444339901e-01,-3.172113337995564053e-01,-3.208910522623839023e-01,-3.178181056781382852e-01,-3.169538636949081334e-01,-3.168107698800616823e-01,-3.232055800573400139e-01,-3.147999981444339901e-01
3.199000000000000177e-01,3.199000018416144342e-01,3.163771850687448484e-01,3.206022432881234785e-01,3.215577438696906043e-01,3.212368527812875518e-01,3.089462478300573633e-01,2.976962428630745561e-01,3.199000018416144342e-01
-3.148000000000000242e-01,-3.147999982353406612e-01,-3.174429549598670186e-01,-3.112940110164976182e-01,-3.057177396357082522e-01,-2.965401355182177845e-01,-2.882688815124349602e-01,-2.810518562749086402e-01,-3.147999982353406612e-01
3.199000000000000177e-01,3.199000021224845391e-01,3.200632580329200172e-01,3.033519877106368723e-01,2.888792983312152285e-01,2.761287938633592565e-01,2.645635972128446700e-01,2.540114560352275119e-01,3.199000021224845391e-01
-3.148000000000000242e-01,-3.147999980591544289e-01,-3.163448394108219208e-01,-3.183591811482651135e-01,-3.128137594846193137e-01,-3.043301865937511619e-01,-2.967020311764808627e-01,-2.901395392716230592e-01,-3.147999980591544289e-01
3.199000000000000177e-01,3.199000018668805012e-01,3.146426019378883443e-01,3.143949488230436962e-01,3.067980467856137872e-01,3.010884632128145166e-01,2.960169734121634866e-01,2.921683557281686272e-01,3.199000018668805012e-01
-3.148000000000000242e-01,-3.147999979988994057e-01,-3.179596792569444608e-01,-3.291408028381716533e-01,-3.362467485748405482e-01,-3.451494537841924837e-01,-3.531722499429373330e-01,-3.600758251804862531e-01,-3.147999979988994057e-01
3.199000000000000177e-01,3.199000021042501252e-01,3.189462352037753523e-01,3.066287862952813414e-01,2.951315825941966953e-01,2.831809337021810036e-01,2.723809111615689282e-01,2.627601188455621073e-01,3.199000021042501252e-01
-3.148000000000000242e-01,-3.147999980183275870e-01,-3.178779355940800078e-01,-3.187649860596002416e-01,-3.101706319572561377e-01,-2.986872524616642210e-01,-2.883156846399703710e-01,-2.790799385856854720e-01,-3.147999980183275870e-01
3.199000000000000177e-01,3.199000019784710713e-01,3.196160713982298396e-01,3.331319096395912727e-01,3.451069230737808802e-01,3.548123021037311586e-01,3.635910315685090821e-01,3.713548590456245413e-01,3.199000019784710713e-01
-3.148000000000000242e-01,-3.147999979890417910e-01,-3.164301746436052332e-01,-3.296868264928712322e-01,-3.396003155143619834e-01,-3.467800329182706420e-01,-3.532416114631865556e-01,-3.586195449712406558e-01,-3.147999979890417910e-01
3.199000000000000177e-01,3.199000022026503021e-01,3.207590432478142906e-01,3.262867589387886125e-01,3.324294241974180553e-01,3.368512735397818370e-01,3.407108635697704835e-01,3.432013813092306131e-01,3.199000022026503021e-01
-3.148000000000000242e-01,-3.147999978775155028e-01,-3.156247045297893572e-01,-3.309028360847564576e-01,-3.437182402199364106e-01,-3.567014651516768886e-01,-3.684607818499905374e-01,-3.790907373398998970e-01,-3.147999978775155028e-01
3.199000000000000177e-01,3.199000024347387061e-01,3.213989780533226259e-01,3.191070635891855578e-01,3.157806848064665939e-01,3.043233530148102273e-01,2.939563508174125595e-01,2.847923570694179674e-01,3.199000024347387061e-01
-3.148000000000000242e-01,-3.147999975892252777e-01,-3.124306034643729579e-01,-3.005234096964461976e-01,-2.899369250162405209e-01,-2.834896901770534439e-01,-2.777171500818600980e-01,-2.730019466801796302e-01,-3.147999975892252777e-01
3.199000000000000177e-01,3.199000027214967679e-01,3.186401794633972884e-01,3.102140525407178773e-01,3.018562162431450147e-01,3.047983249695828678e-01,3.072567522692418174e-01,3.079145016376955701e-01,3.199000027214967679e-01
-3.148000000000000242e-01,-3.147999979417250849e-01,-3.194151118098507158e-01,-3.284482529392360184e-01,-3.355622354258299134e-01,-3.366466803233388316e-01,-3.368257931613217182e-01,-3.477096342730635059e-01,-3.147999979417250849e-01
3.199000000000000177e-01,3.199000021947555061e-01,3.156853967861121824e-01,3.070101111292938834e-01,2.997670592922049848e-01,2.991598820341748732e-01,3.019199251933880057e-01,3.030684433826555946e-01,3.199000021947555061e-01
-3.148000000000000242e-01,-3.147999979723947739e-01,-3.168530421255543184e-01,-3.238429918955374465e-01,-3.304448540854925120e-01,-3.399903001190811569e-01,-3.485789236357786369e-01,-3.559665365293333550e-01,-3.147999979723947739e-01
3.199000000000000177e-01,3.199000028088843095e-01,3.226161361588257281e-01,3.317005491572697640e-01,3.391786047439141472e-01,3.465554404738800387e-01,3.531571654199090471e-01,3.585320276994616306e-01,3.199000028088843095e-01
-3.148000000000000242e-01,-3.147999978400818910e-01,-3.158196926612406585e-01,-3.264795542542300311e-01,-3.364885901044017413e-01,-3.475926438683493158e-01,-3.576108634644749040e-01,-3.663979908657619688e-01,-3.147999978400818910e-01
3.199000000000000177e-01,3.199000027397618795e-01,3.218715201231835965e-01,3.302406999465332116e-01,3.427030291530898110e-01,3.557860934022857302e-01,3.676167658862053988e-01,3.781061726212607277e-01,3.199000027397618795e-01
-3.148000000000000242e-01,-3.147999979520508806e-01,-3.175894602971422453e-01,-3.216786710691161288e-01,-3.305767603387852471e-01,-3.383493368860062134e-01,-3.452986926833294667e-01,-3.509414507415503093e-01,-3.147999979520508806e-01
2.709700000000000220e+00,2.709700002272121822e+00,2.712442956315523901e+00,2.715573082143683870e+00,2.716308794373505808e+00,2.710384967056926442e+00,2.705133824915741059e+00,2.701090701813495976e+00,2.709700002272121822e+00
2.184299999999999908e+00,2.184300002284838449e+00,2.187199260505965803e+00,2.194534431793703888e+00,2.201514602477412375e+00,2.210345073260137738e+00,2.218280695647083967e+00,2.225093499545332421e+00,2.184300002284838449e+00
9.053999999999999826e-01,9.054000019225645346e-01,9.027151929478572923e-01,8.963234368902446292e-01,8.901129849787554615e-01,8.856524005393553445e-01,8.817850952599487480e-01,8.794747354833214459e-01,9.054000019225645346e-01
5.000000000000000000e-01,5.000000020513796217e-01,4.974921451856958998e-01,4.930792989504430568e-01,4.873581993081622099e-01,4.837730618527128490e-01,4.807702325591031722e-01,4.798825051162790567e-01,5.000000020513796217e-01
-3.172099999999999920e+00,-3.172099997924282100e+00,-3.170010149873147220e+00,-3.164665405049019054e+00,-3.160845858082054427e+00,-3.163242359003597404e+00,-3.165082732470678728e+00,-3.164055128297611041e+00,-3.172099997924282100e+00
-3.465500000000000025e+00,-3.465499998461465392e+00,-3.470277689579461367e+00,-3.476770692281080155e+00,-3.484115328657834798e+00,-3.489525671481896740e+00,-3.494295437405662952e+00,-3.497795742983731415e+00,-3.465499998461465392e+00
-1.566200000000000037e+00,-1.566199998403293936e+00,-1.569475048445970744e+00,-1.565363669640638555e+00,-1.561863408184591018e+00,-1.558574154532460510e+00,-1.555730267198612848e+00,-1.554341091810007791e+00,-1.566199998403293936e+00
-1.897299999999999986e+00,-1.897299997995624210e+00,-1.895586922544907571e+00,-1.901766928029225756e+00,-1.906329743566062218e+00,-1.908389316060588703e+00,-1.909863796995091789e+00,-1.908100142897705576e+00,-1.897299997995624210e+00
2.058600000000000207e+00,2.058600002194755696e+00,2.060527565594095556e+00,2.061172076367368433e+00,2.053221600873239794e+00,2.052106200951216319e+00,2.051863406987870952e+00,2.040700983026910276e+00,2.058600002194755696e+00
1.586300000000000043e+00,1.586300002230735195e+00,1.590203806462243241e+00,1.588281349805783060e+00,1.583447367792854443e+00,1.591191366552356046e+00,1.598174566652416972e+00,1.604235789754179908e+00,1.586300002230735195e+00
1.589900000000000091e+00,1.589900002017584191e+00,1.588437633476650346e+00,1.599832444577996116e+00,1.609225342782828028e+00,1.611398258549228135e+00,1.613204180616083727e+00,1.613273062192507323e+00,1.589900002017584191e+00
1.017500000000000071e+00,1.017500002167563977e+00,1.020649527363452824e+00,1.014965211415992163e+00,1.013623033139024132e+00,1.026332886429216273e+00,1.037866429888378850e+00,1.048398973661972544e+00,1.017500002167563977e+00
3.199000000000000177e-01,3.199000021561154705e-01,3.226700102297432315e-01,3.202580578140516443e-01,3.146093722812091653e-01,3.156032325085977308e-01,3.160554578650577318e-01,3.118203070152255063e-01,3.199000021561154705e-01
-3.148000000000000242e-01,-3.147999978589622883e-01,-3.135272476386666840e-01,-3.193401932420895095e-01,-3.241465092504450252e-01,-3.203971107740504198e-01,-3.171456896330436814e-01,-3.151180894690229772e-01,-3.147999978589622883e-01
3.199000000000000177e-01,3.199000020175841730e-01,3.238239938788114447e-01,3.303858281203577718e-01,3.372708000681018947e-01,3.441115229126935349e-01,3.502633038967423729e-01,3.553577225018889063e-01,3.199000020175841730e-01
-3.148000000000000242e-01,-3.147999979136736903e-01,-3.157029493011762056e-01,-3.061903237930346244e-01,-3.001457079788963367e-01,-2.961761848252768003e-01,-2.927087425996240388e-01,-2.904629151808355569e-01,-3.147999979136736903e-01
3.199000000000000177e-01,3.199000021373011871e-01,3.235353973933732807e-01,3.256916668356157341e-01,3.247461718825238042e-01,3.143376982367488415e-01,3.049292302158713719e-01,2.965648315201019902e-01,3.199000021373011871e-01
-3.148000000000000242e-01,-3.147999978130829324e-01,-3.132895935518069663e-01,-3.184236571835716845e-01,-3.220348309828851008e-01,-3.209570670530626502e-01,-3.203949359293484234e-01,-3.243770127111051393e-01,-3.147999978130829324e-01
