-7.819000000000000394e-01,-7.818999987608739044e-01,-7.783945883921519204e-01,-7.752891284743027578e-01,-7.829412107871098758e-01,-7.897703217023215316e-01,-7.958895352439576687e-01,-8.011442994414815777e-01,-8.058877518182030464e-01,-7.783945883921519204e-01
0.000000000000000000e+00,1.545083186393902963e-09,-6.591672839762061781e-03,-1.086672179119858341e-02,-8.484378661449061207e-03,-6.451331819027110275e-03,-5.429837763384933250e-03,-9.214166452606063068e-03,-1.209618791503407238e-02,-6.591672839762061781e-03
0.000000000000000000e+00,1.564396723274796841e-09,-2.592137031252628198e-04,-1.164085051749229847e-02,-2.157423536869037400e-02,-3.041165948442017125e-02,-3.839699213881812845e-02,-4.546553455014760298e-02,-5.195708024850702322e-02,-2.592137031252628198e-04
0.000000000000000000e+00,1.986535481252049706e-09,1.122308802682852398e-04,3.378844571175649084e-03,-3.899986913442607395e-03,-1.040169464647747524e-02,-1.613455729192915522e-02,-2.036014896228411503e-02,-2.390640937721188325e-02,1.122308802682852398e-04
-7.984999999999999876e-01,-7.984999986895104929e-01,-8.052486018375801802e-01,-8.114496723260845590e-01,-8.079501036838705463e-01,-8.047626194311989778e-01,-8.021649477152715813e-01,-8.021939251242120594e-01,-8.070410386085538068e-01,-8.052486018375801802e-01
7.937999999999999501e-01,7.938000013983433911e-01,7.845141770156315308e-01,7.764788197349496990e-01,7.704812994905690937e-01,7.650725919236691652e-01,7.606159268797682005e-01,7.590950379824999983e-01,7.596906621698988893e-01,7.845141770156315308e-01
3.199000000000000177e-01,3.199000011534722798e-01,3.161243019922700959e-01,3.128558800125436634e-01,3.185816054410673392e-01,3.235890117782995179e-01,3.279441069619920546e-01,3.311383771737134718e-01,3.337962522642242691e-01,3.161243019922700959e-01
-3.148000000000000242e-01,-3.147999989021776912e-01,-3.227377639519554142e-01,-3.286749507066416554e-01,-3.290841299956691057e-01,-3.218387147255716840e-01,-3.153752521583998436e-01,-3.099711424745694166e-01,-3.051119695816938981e-01,-3.227377639519554142e-01
3.199000000000000177e-01,3.199000009590172167e-01,3.033830304694389302e-01,2.900881595526108025e-01,2.831021568091828255e-01,2.769453644877493126e-01,2.716270501405523841e-01,2.681599058680282921e-01,2.654987787946887501e-01,3.033830304694389302e-01
-3.148000000000000242e-01,-3.147999990067322229e-01,-3.288745884817336207e-01,-3.403314938132114276e-01,-3.514972268111997145e-01,-3.613991716626757111e-01,-3.702439873722674912e-01,-3.776482396602123814e-01,-3.842471149208108172e-01,-3.288745884817336207e-01
3.199000000000000177e-01,3.199000009339682538e-01,3.012747523661928883e-01,2.858297991058245668e-01,2.729861923317301042e-01,2.615495985255192335e-01,2.512624711267843480e-01,2.423704109197321599e-01,2.342418768515133198e-01,3.012747523661928883e-01
-3.148000000000000242e-01,-3.147999982972553012e-01,-3.104007881731076779e-01,-3.054046885706223069e-01,-2.991302362208628218e-01,-2.937120728686616888e-01,-2.889783055075076379e-01,-2.858570189286191998e-01,-2.835666156869896537e-01,-3.104007881731076779e-01
3.199000000000000177e-01,3.199000031683982281e-01,3.237077580460704929e-01,3.298195482433763925e-01,3.257539873954569676e-01,3.225271820749626706e-01,3.201257553741874706e-01,3.223253628521627334e-01,3.237143267067960628e-01,3.237077580460704929e-01
-3.148000000000000242e-01,-3.147999983851388905e-01,-3.343200573981908730e-01,-3.512675561652663370e-01,-3.649347963973794129e-01,-3.769439812948287560e-01,-3.877272107504815546e-01,-3.971374494166285962e-01,-4.055801234337770844e-01,-3.343200573981908730e-01
3.199000000000000177e-01,3.199000011588124526e-01,3.155998166601926558e-01,3.097441612538221478e-01,3.148455736576463715e-01,3.191618149787852632e-01,3.228764664370707416e-01,3.253270071194688806e-01,3.271588887763400844e-01,3.155998166601926558e-01
-3.148000000000000242e-01,-3.147999978234480856e-01,-3.294140349745078855e-01,-3.426473515851244933e-01,-3.424320393221987335e-01,-3.433674891029914744e-01,-3.412719715924175112e-01,-3.429964882025547945e-01,-3.432080717242818602e-01,-3.294140349745078855e-01
3.199000000000000177e-01,3.199000022754860950e-01,3.062140183593755061e-01,2.946844139003144125e-01,2.961433941062782127e-01,2.954640240257957462e-01,3.003631434496819574e-01,3.033548163874478787e-01,3.055833971872248811e-01,3.062140183593755061e-01
-3.148000000000000242e-01,-3.147999985778211496e-01,-3.335480454859563459e-01,-3.493854466768986367e-01,-3.604259845001423490e-01,-3.701490440282898531e-01,-3.788041432747322745e-01,-3.855187511400021694e-01,-3.914927608857351471e-01,-3.335480454859563459e-01
3.199000000000000177e-01,3.199000011075375793e-01,3.112809942664364615e-01,3.042143418566869983e-01,2.957569579338132915e-01,2.884591283761773206e-01,2.820369730980413769e-01,2.774855315179913795e-01,2.735594228286831742e-01,3.112809942664364615e-01
-3.148000000000000242e-01,-3.147999991515136320e-01,-3.210597968440451755e-01,-3.262811965097634492e-01,-3.265603103420239295e-01,-3.343123135534422086e-01,-3.412892078617899561e-01,-3.473879918559614755e-01,-3.529836925152922134e-01,-3.210597968440451755e-01
3.199000000000000177e-01,3.199000014988232499e-01,3.096750644744035719e-01,3.024052836152710810e-01,2.980945836774557822e-01,2.948560541723547757e-01,2.926520847437138473e-01,2.950300589977555288e-01,2.964801532820213747e-01,3.096750644744035719e-01
-3.148000000000000242e-01,-3.147999981459002061e-01,-3.190236123101420351e-01,-3.227886332601390684e-01,-3.155596976772276352e-01,-3.092436075377281712e-01,-3.036813346873940000e-01,-2.990548650552707910e-01,-2.949970971922316609e-01,-3.190236123101420351e-01
3.199000000000000177e-01,3.199000022348524319e-01,3.078149917224706211e-01,2.976033115136875185e-01,2.970346466103957472e-01,3.044806226217521283e-01,3.110833860789863348e-01,3.163607936520076991e-01,3.209621080014436467e-01,3.078149917224706211e-01
-3.148000000000000242e-01,-3.147999956087115803e-01,-3.223246359999681898e-01,-3.299911158001956335e-01,-3.242919707591815914e-01,-3.198155859766138587e-01,-3.163379017831921547e-01,-3.163664955563485481e-01,-3.227676891800421166e-01,-3.223246359999681898e-01
3.199000000000000177e-01,3.199000030524812299e-01,3.100421472649966814e-01,3.013603997672776869e-01,3.078244681962060136e-01,3.133039599331323144e-01,3.179880366260643965e-01,3.206475794073365138e-01,3.224558030166975731e-01,3.100421472649966814e-01
-3.148000000000000242e-01,-3.147999984158008080e-01,-3.153252577995014350e-01,-3.266518277009758942e-01,-3.335934577358271591e-01,-3.396753172079218230e-01,-3.451018849758963336e-01,-3.497937516883949938e-01,-3.540034079522684785e-01,-3.153252577995014350e-01
