-7.819000000000000394e-01,-7.818998548015598793e-01,-2.818998909626126981e-01,2.181000744791519175e-01,7.181000508461030662e-01,2.181001381482367552e-01,7.180998171489372250e-01,1.218099794047317275e+00,1.718099772269841008e+00,1.218100190487784396e+00,7.181002232058308898e-01,2.181001381482367552e-01
0.000000000000000000e+00,9.999999785962405685e-01,1.499999861241990251e+00,1.999999798049802324e+00,2.499999657130919761e+00,2.999999622368982433e+00,2.499999645379994195e+00,1.999999665792975723e+00,1.499999686217536876e+00,1.999999623377336277e+00,2.499999595675513220e+00,2.999999622368982433e+00
0.000000000000000000e+00,9.999999796587746292e-01,1.499999950770645629e+00,9.999999852903550535e-01,5.000005456034761764e-01,1.000000514047381328e+00,1.500000245060896020e+00,1.000000497158813673e+00,5.000005457863662128e-01,1.000000487442400665e+00,1.500000433684409940e+00,1.000000514047381328e+00
0.000000000000000000e+00,9.999999727906065949e-01,1.499999951295021949e+00,1.000000862004597035e+00,5.000010024077566895e-01,1.000000945688857446e+00,5.000009749767967415e-01,1.002286872830993048e-06,-4.999989511488785454e-01,-9.999989290249053919e-01,-1.499998906785886987e+00,1.000000945688857446e+00
-7.984999999999999876e-01,2.014999698934671901e-01,7.014999266055816918e-01,2.014999707770194215e-01,-2.984999838942328787e-01,-7.984999641179686414e-01,-2.985000149029667371e-01,2.014999600514523759e-01,-2.984999877552926284e-01,-7.984999508502182985e-01,-1.298499918800221309e+00,-7.984999641179686414e-01
7.937999999999999501e-01,1.793799909960733796e+00,2.293799841869780920e+00,1.793799882719617989e+00,1.293799909460175090e+00,7.938000241773599530e-01,1.293799996781269890e+00,1.793799965139321051e+00,2.293799901210792580e+00,1.793799938006816808e+00,1.293799992526964537e+00,7.938000241773599530e-01
3.199000000000000177e-01,1.319899761817381556e+00,1.819899741238670154e+00,1.319899764875449133e+00,8.198998020005299203e-01,1.319899561726806558e+00,1.819899373831883160e+00,2.319899354609404885e+00,2.819899298912766916e+00,3.319899273659530081e+00,3.819899242241784343e+00,1.319899561726806558e+00
-3.148000000000000242e-01,6.851999804642049385e-01,1.185199959123030888e+00,6.851999890112356884e-01,1.852004440024416221e-01,-3.147994939757124411e-01,-8.147993571421734416e-01,-1.314799328720157146e+00,-1.814799220153259451e+00,-1.314799286913304499e+00,-8.147993408168484608e-01,-3.147994939757124411e-01
3.199000000000000177e-01,1.319899969799443129e+00,1.819899931607695365e+00,2.319899878495898626e+00,2.819899857822020905e+00,2.319900160354039009e+00,1.819900263255024742e+00,1.319900286418469681e+00,8.199003946958567379e-01,3.199004323723199650e-01,-1.800995306728822021e-01,2.319900160354039009e+00
-3.148000000000000242e-01,6.851999795209264832e-01,1.185199941121332312e+00,1.685199765188548193e+00,2.185199671242638697e+00,1.685199724290806333e+00,1.185200210375332741e+00,1.685200086525743046e+00,2.185200044695970956e+00,1.685200206459591676e+00,1.185200246760286680e+00,1.685199724290806333e+00
