0,-1
50,-1
75,-1
100,-1
150,-1
175,-1
200,-1
225,-1
244,-1
250,-1
275,-1
300,-1
325,-1
350,-1
375,-1
400,-1
425,-1
450,-1
475,-1
500,-1
525,-1
550,-1
575,-1
600,-1
625,-1
650,-1
675,-1
700,-1
710,0.7
725,-1
750,-1
775,-1
800,-1
825,-1
850,-1
875,-1
900,-1
925,-1
950,-1
975,-1
1000,-1
1025,-1
1050,-1
1075,-1
1086,-1
