0,1
1,1
2,1
50,1
100,1.2
125,1.2
150,1.3
175,1.4
200,1.4
225,1.4
239,1.4
244,1.35
300,1.3
370,1.15
400,1.25
450,1.25
500,1.25
550,1.2
600,1.15
650,1.2
692,1.2
710,1.2
715,1.2
730,1.2
750,1.2
775,1.2
800,1.2
810,1.2
815,1.2
820,1.2
825,1.2
830,1.2
835,1.2
840,1.2
846,1.2
865,1.2
871,1.2
1086,1.2
