0,-0.6
50,-0.1
75,0.1
100,0.4
150,0.2
175,0
200,0.3
225,0.3
244,0.5
250,0.3
260,0.2
262,0.2
265,0.2
269,0.1
270,0
275,0.5
280,0.1
295,0
300,0.3
325,0.3
350,0.2
370,0.2
400,0.1
425,0.1
450,0.1
475,0.5
500,0.7
550,0.35
600,-1
625,-0.7
650,0.1
670,0.6
675,0.8
680,0.8
695,1
700,1.2
710,1.2
720,1.2
730,1
740,0.7
750,0.4
760,0.7
770,0.8
780,1.3
790,2.1
800,2
810,2
810,1.4
900,0.2
950,0
1000,0
